,from,to,symbol,quantity,date
3953,he-indexrewards,blue.rabbit,ARCHON,0.003,2021-01-10
3954,he-indexrewards,shmoogleosukami,ARCHON,0.003,2021-01-10
3955,he-indexrewards,silverstackeruk,ARCHON,0.003,2021-01-10
3956,he-indexrewards,myvest,ARCHON,0.003,2021-01-10
3957,he-indexrewards,ericburgoyne,ARCHON,0.003,2021-01-10
3958,he-indexrewards,dera123,ARCHON,0.002,2021-01-10
3959,he-indexrewards,hirohurl,ARCHON,0.002,2021-01-10
3960,he-indexrewards,curtawakening,ARCHON,0.002,2021-01-10
3961,he-indexrewards,deepresearch,ARCHON,0.002,2021-01-10
3962,he-indexrewards,srmallara,ARCHON,0.002,2021-01-10
3963,he-indexrewards,russellstockley,ARCHON,0.002,2021-01-10
3964,he-indexrewards,discohedge,ARCHON,0.002,2021-01-10
3965,he-indexrewards,marfonso,ARCHON,0.002,2021-01-10
3966,he-indexrewards,shanibeer,ARCHON,0.002,2021-01-10
3967,he-indexrewards,niallon11,ARCHON,0.001,2021-01-10
3968,he-indexrewards,salexa5,ARCHON,0.001,2021-01-10
3969,he-indexrewards,abrockman,ARCHON,0.001,2021-01-10
3970,he-indexrewards,freesinger,ARCHON,0.001,2021-01-10
3971,he-indexrewards,oldmans,ARCHON,0.001,2021-01-10
3972,he-indexrewards,partitura,ARCHON,0.001,2021-01-10
3973,he-indexrewards,dfacademy,ARCHON,0.001,2021-01-10
3974,he-indexrewards,leosoph,ARCHON,0.001,2021-01-10
3975,he-indexrewards,jeffjagoe,ARCHON,0.001,2021-01-10
3976,he-indexrewards,knowhow92,ARCHON,0.001,2021-01-10
3977,he-indexrewards,mytechtrail,ARCHON,0.001,2021-01-10
3978,he-indexrewards,alokkumar121,ARCHON,0.001,2021-01-10
3979,he-indexrewards,thelogicaldude,ARCHON,0.001,2021-01-10
3980,he-indexrewards,anthonypslate,ARCHON,0.001,2021-01-10
3981,he-indexrewards,jzn,ARCHON,0.001,2021-01-10
3982,he-indexrewards,cwow2,ARCHON,0.001,2021-01-10
3983,he-indexrewards,sn0n,ARCHON,0.001,2021-01-10
3984,he-indexrewards,dkid14,ARCHON,0.001,2021-01-10
3985,he-indexrewards,maddogmike,ARCHON,0.001,2021-01-10
3986,he-indexrewards,road2nowhere,ARCHON,0.001,2021-01-10
3987,he-indexrewards,scooter77,ARCHON,0.001,2021-01-10
3988,he-indexrewards,cryptosimplify,ARCHON,0.001,2021-01-10
3989,he-indexrewards,elizabetamt,ARCHON,0.001,2021-01-10
3990,he-indexrewards,lammbock,ARCHON,0.001,2021-01-10
3991,he-indexrewards,rezoanulv.sports,ARCHON,0.001,2021-01-10
3992,he-indexrewards,jangle,ARCHON,0.001,2021-01-10
3993,he-indexrewards,uyobong.venture,ARCHON,0.001,2021-01-10
3994,he-indexrewards,he-index,STEM,0.032,2021-01-10
3995,he-indexrewards,he-indexadmin,STEM,0.016,2021-01-10
3996,he-indexrewards,blainjones,STEM,0.006,2021-01-10
3997,he-indexrewards,jongolson,STEM,0.006,2021-01-10
3998,he-indexrewards,achim03,STEM,0.003,2021-01-10
3999,he-indexrewards,blainjones,STEM,0.034,2021-01-10
4000,he-indexrewards,jongolson,STEM,0.026,2021-01-10
4001,he-indexrewards,jk6276,STEM,0.024,2021-01-10
4002,he-indexrewards,mcoinz79,STEM,0.017,2021-01-10
4003,he-indexrewards,torrey.blog,STEM,0.012,2021-01-10
4004,he-indexrewards,chmoen,STEM,0.012,2021-01-10
4005,he-indexrewards,taskmaster4450,STEM,0.012,2021-01-10
4006,he-indexrewards,tandara,STEM,0.009,2021-01-10
4007,he-indexrewards,elianaicgomes,STEM,0.008,2021-01-10
4008,he-indexrewards,potpourry,STEM,0.006,2021-01-10
4009,he-indexrewards,peerfinance,STEM,0.005,2021-01-10
4010,he-indexrewards,blue.rabbit,STEM,0.004,2021-01-10
4011,he-indexrewards,shmoogleosukami,STEM,0.004,2021-01-10
4012,he-indexrewards,silverstackeruk,STEM,0.004,2021-01-10
4013,he-indexrewards,myvest,STEM,0.003,2021-01-10
4014,he-indexrewards,ericburgoyne,STEM,0.003,2021-01-10
4015,he-indexrewards,dera123,STEM,0.003,2021-01-10
4016,he-indexrewards,hirohurl,STEM,0.003,2021-01-10
4017,he-indexrewards,curtawakening,STEM,0.003,2021-01-10
4018,he-indexrewards,deepresearch,STEM,0.002,2021-01-10
4019,he-indexrewards,srmallara,STEM,0.002,2021-01-10
4020,he-indexrewards,russellstockley,STEM,0.002,2021-01-10
4021,he-indexrewards,discohedge,STEM,0.002,2021-01-10
4022,he-indexrewards,marfonso,STEM,0.002,2021-01-10
4023,he-indexrewards,shanibeer,STEM,0.002,2021-01-10
4024,he-indexrewards,niallon11,STEM,0.002,2021-01-10
4025,he-indexrewards,salexa5,STEM,0.001,2021-01-10
4026,he-indexrewards,abrockman,STEM,0.001,2021-01-10
4027,he-indexrewards,freesinger,STEM,0.001,2021-01-10
4028,he-indexrewards,oldmans,STEM,0.001,2021-01-10
4029,he-indexrewards,partitura,STEM,0.001,2021-01-10
4030,he-indexrewards,dfacademy,STEM,0.001,2021-01-10
4031,he-indexrewards,leosoph,STEM,0.001,2021-01-10
4032,he-indexrewards,jeffjagoe,STEM,0.001,2021-01-10
4033,he-indexrewards,knowhow92,STEM,0.001,2021-01-10
4034,he-indexrewards,mytechtrail,STEM,0.001,2021-01-10
4035,he-indexrewards,alokkumar121,STEM,0.001,2021-01-10
4036,he-indexrewards,thelogicaldude,STEM,0.001,2021-01-10
4037,he-indexrewards,anthonypslate,STEM,0.001,2021-01-10
4038,he-indexrewards,jzn,STEM,0.001,2021-01-10
4039,he-indexrewards,cwow2,STEM,0.001,2021-01-10
4040,he-indexrewards,sn0n,STEM,0.001,2021-01-10
4041,he-indexrewards,dkid14,STEM,0.001,2021-01-10
4042,he-indexrewards,maddogmike,STEM,0.001,2021-01-10
4043,he-indexrewards,road2nowhere,STEM,0.001,2021-01-10
4044,he-indexrewards,scooter77,STEM,0.001,2021-01-10
4045,he-indexrewards,cryptosimplify,STEM,0.001,2021-01-10
4046,he-indexrewards,elizabetamt,STEM,0.001,2021-01-10
4047,he-indexrewards,lammbock,STEM,0.001,2021-01-10
4048,he-indexrewards,rezoanulv.sports,STEM,0.001,2021-01-10
4049,he-indexrewards,jangle,STEM,0.001,2021-01-10
4050,he-indexrewards,uyobong.venture,STEM,0.001,2021-01-10
4051,he-indexrewards,successchar,STEM,0.001,2021-01-10
4052,he-indexrewards,paxjulia,STEM,0.001,2021-01-10
4053,he-indexrewards,ecuaminte,STEM,0.001,2021-01-10
4054,he-indexrewards,netaterra,STEM,0.001,2021-01-10
4055,he-indexrewards,fiberfrau,STEM,0.001,2021-01-10
4056,he-indexrewards,lisamgentile1961,STEM,0.001,2021-01-10
4057,he-indexrewards,pm522przemek,STEM,0.001,2021-01-10
4058,he-indexrewards,filotasriza3,STEM,0.001,2021-01-10
4059,he-indexrewards,he-index,WEED,0.006,2021-01-10
4060,he-indexrewards,he-indexadmin,WEED,0.003,2021-01-10
4061,he-indexrewards,blainjones,WEED,0.001,2021-01-10
4062,he-indexrewards,jongolson,WEED,0.001,2021-01-10
4063,he-indexrewards,achim03,WEED,0.001,2021-01-10
4064,he-indexrewards,blainjones,WEED,0.007,2021-01-10
4065,he-indexrewards,jongolson,WEED,0.005,2021-01-10
4066,he-indexrewards,jk6276,WEED,0.005,2021-01-10
4067,he-indexrewards,mcoinz79,WEED,0.003,2021-01-10
4068,he-indexrewards,torrey.blog,WEED,0.002,2021-01-10
4069,he-indexrewards,chmoen,WEED,0.002,2021-01-10
4070,he-indexrewards,taskmaster4450,WEED,0.002,2021-01-10
4071,he-indexrewards,tandara,WEED,0.002,2021-01-10
4072,he-indexrewards,elianaicgomes,WEED,0.002,2021-01-10
4073,he-indexrewards,potpourry,WEED,0.001,2021-01-10
4074,he-indexrewards,peerfinance,WEED,0.001,2021-01-10
4075,he-indexrewards,blue.rabbit,WEED,0.001,2021-01-10
4076,he-indexrewards,shmoogleosukami,WEED,0.001,2021-01-10
4077,he-indexrewards,silverstackeruk,WEED,0.001,2021-01-10
4078,he-indexrewards,myvest,WEED,0.001,2021-01-10
4079,he-indexrewards,ericburgoyne,WEED,0.001,2021-01-10
4080,he-indexrewards,dera123,WEED,0.001,2021-01-10
4081,he-indexrewards,hirohurl,WEED,0.001,2021-01-10
4082,he-indexrewards,curtawakening,WEED,0.001,2021-01-10
4083,he-indexrewards,he-index,NEOXAG,0.021,2021-01-11
4084,he-indexrewards,he-indexadmin,NEOXAG,0.010,2021-01-11
4085,he-indexrewards,blainjones,NEOXAG,0.004,2021-01-11
4086,he-indexrewards,jongolson,NEOXAG,0.004,2021-01-11
4087,he-indexrewards,achim03,NEOXAG,0.002,2021-01-11
4088,he-indexrewards,blainjones,NEOXAG,0.022,2021-01-11
4089,he-indexrewards,jongolson,NEOXAG,0.017,2021-01-11
4090,he-indexrewards,jk6276,NEOXAG,0.015,2021-01-11
4091,he-indexrewards,mcoinz79,NEOXAG,0.011,2021-01-11
4092,he-indexrewards,torrey.blog,NEOXAG,0.008,2021-01-11
4093,he-indexrewards,chmoen,NEOXAG,0.008,2021-01-11
4094,he-indexrewards,taskmaster4450,NEOXAG,0.008,2021-01-11
4095,he-indexrewards,tandara,NEOXAG,0.006,2021-01-11
4096,he-indexrewards,elianaicgomes,NEOXAG,0.005,2021-01-11
4097,he-indexrewards,potpourry,NEOXAG,0.004,2021-01-11
4098,he-indexrewards,peerfinance,NEOXAG,0.003,2021-01-11
4099,he-indexrewards,blue.rabbit,NEOXAG,0.003,2021-01-11
4100,he-indexrewards,silverstackeruk,NEOXAG,0.002,2021-01-11
4101,he-indexrewards,shmoogleosukami,NEOXAG,0.002,2021-01-11
4102,he-indexrewards,myvest,NEOXAG,0.002,2021-01-11
4103,he-indexrewards,ericburgoyne,NEOXAG,0.002,2021-01-11
4104,he-indexrewards,dera123,NEOXAG,0.002,2021-01-11
4105,he-indexrewards,hirohurl,NEOXAG,0.002,2021-01-11
4106,he-indexrewards,curtawakening,NEOXAG,0.002,2021-01-11
4107,he-indexrewards,deepresearch,NEOXAG,0.002,2021-01-11
4108,he-indexrewards,srmallara,NEOXAG,0.002,2021-01-11
4109,he-indexrewards,russellstockley,NEOXAG,0.001,2021-01-11
4110,he-indexrewards,discohedge,NEOXAG,0.001,2021-01-11
4111,he-indexrewards,marfonso,NEOXAG,0.001,2021-01-11
4112,he-indexrewards,shanibeer,NEOXAG,0.001,2021-01-11
4113,he-indexrewards,niallon11,NEOXAG,0.001,2021-01-11
4114,he-indexrewards,salexa5,NEOXAG,0.001,2021-01-11
4115,he-indexrewards,freesinger,NEOXAG,0.001,2021-01-11
4116,he-indexrewards,oldmans,NEOXAG,0.001,2021-01-11
4117,he-indexrewards,dfacademy,NEOXAG,0.001,2021-01-11
4118,he-indexrewards,abrockman,NEOXAG,0.001,2021-01-11
4119,he-indexrewards,partitura,NEOXAG,0.001,2021-01-11
4120,he-indexrewards,leosoph,NEOXAG,0.001,2021-01-11
4121,he-indexrewards,jeffjagoe,NEOXAG,0.001,2021-01-11
4122,he-indexrewards,knowhow92,NEOXAG,0.001,2021-01-11
4123,he-indexrewards,mytechtrail,NEOXAG,0.001,2021-01-11
4124,he-indexrewards,alokkumar121,NEOXAG,0.001,2021-01-11
4125,he-indexrewards,anthonypslate,NEOXAG,0.001,2021-01-11
4126,he-indexrewards,thelogicaldude,NEOXAG,0.001,2021-01-11
4127,he-indexrewards,jzn,NEOXAG,0.001,2021-01-11
4128,he-indexrewards,cwow2,NEOXAG,0.001,2021-01-11
4129,he-indexrewards,sn0n,NEOXAG,0.001,2021-01-11
4130,he-indexrewards,dkid14,NEOXAG,0.001,2021-01-11
4131,he-indexrewards,maddogmike,NEOXAG,0.001,2021-01-11
4132,he-indexrewards,road2nowhere,NEOXAG,0.001,2021-01-11
4133,he-indexrewards,scooter77,NEOXAG,0.001,2021-01-11
4134,he-indexrewards,cryptosimplify,NEOXAG,0.001,2021-01-11
4135,he-indexrewards,he-index,SIM,2.387,2021-01-11
4136,he-indexrewards,he-indexadmin,SIM,1.194,2021-01-11
4137,he-indexrewards,blainjones,SIM,0.477,2021-01-11
4138,he-indexrewards,jongolson,SIM,0.477,2021-01-11
4139,he-indexrewards,achim03,SIM,0.239,2021-01-11
4140,he-indexrewards,blainjones,SIM,2.490,2021-01-11
4141,he-indexrewards,jongolson,SIM,1.920,2021-01-11
4142,he-indexrewards,jk6276,SIM,1.746,2021-01-11
4143,he-indexrewards,mcoinz79,SIM,1.222,2021-01-11
4144,he-indexrewards,torrey.blog,SIM,0.908,2021-01-11
4145,he-indexrewards,chmoen,SIM,0.908,2021-01-11
4146,he-indexrewards,taskmaster4450,SIM,0.902,2021-01-11
4147,he-indexrewards,tandara,SIM,0.695,2021-01-11
4148,he-indexrewards,elianaicgomes,SIM,0.628,2021-01-11
4149,he-indexrewards,potpourry,SIM,0.428,2021-01-11
4150,he-indexrewards,peerfinance,SIM,0.362,2021-01-11
4151,he-indexrewards,blue.rabbit,SIM,0.320,2021-01-11
4152,he-indexrewards,silverstackeruk,SIM,0.262,2021-01-11
4153,he-indexrewards,shmoogleosukami,SIM,0.262,2021-01-11
4154,he-indexrewards,myvest,SIM,0.244,2021-01-11
4155,he-indexrewards,ericburgoyne,SIM,0.234,2021-01-11
4156,he-indexrewards,dera123,SIM,0.212,2021-01-11
4157,he-indexrewards,hirohurl,SIM,0.209,2021-01-11
4158,he-indexrewards,curtawakening,SIM,0.201,2021-01-11
4159,he-indexrewards,deepresearch,SIM,0.183,2021-01-11
4160,he-indexrewards,srmallara,SIM,0.175,2021-01-11
4161,he-indexrewards,russellstockley,SIM,0.170,2021-01-11
4162,he-indexrewards,discohedge,SIM,0.169,2021-01-11
4163,he-indexrewards,marfonso,SIM,0.158,2021-01-11
4164,he-indexrewards,shanibeer,SIM,0.145,2021-01-11
4165,he-indexrewards,niallon11,SIM,0.136,2021-01-11
4166,he-indexrewards,salexa5,SIM,0.109,2021-01-11
4167,he-indexrewards,freesinger,SIM,0.105,2021-01-11
4168,he-indexrewards,oldmans,SIM,0.105,2021-01-11
4169,he-indexrewards,dfacademy,SIM,0.105,2021-01-11
4170,he-indexrewards,abrockman,SIM,0.105,2021-01-11
4171,he-indexrewards,partitura,SIM,0.105,2021-01-11
4172,he-indexrewards,leosoph,SIM,0.099,2021-01-11
4173,he-indexrewards,jeffjagoe,SIM,0.095,2021-01-11
4174,he-indexrewards,knowhow92,SIM,0.093,2021-01-11
4175,he-indexrewards,mytechtrail,SIM,0.091,2021-01-11
4176,he-indexrewards,alokkumar121,SIM,0.089,2021-01-11
4177,he-indexrewards,anthonypslate,SIM,0.087,2021-01-11
4178,he-indexrewards,thelogicaldude,SIM,0.087,2021-01-11
4179,he-indexrewards,jzn,SIM,0.080,2021-01-11
4180,he-indexrewards,cwow2,SIM,0.074,2021-01-11
4181,he-indexrewards,sn0n,SIM,0.073,2021-01-11
4182,he-indexrewards,dkid14,SIM,0.071,2021-01-11
4183,he-indexrewards,maddogmike,SIM,0.070,2021-01-11
4184,he-indexrewards,road2nowhere,SIM,0.070,2021-01-11
4185,he-indexrewards,scooter77,SIM,0.070,2021-01-11
4186,he-indexrewards,cryptosimplify,SIM,0.059,2021-01-11
4187,he-indexrewards,elizabetamt,SIM,0.056,2021-01-11
4188,he-indexrewards,lammbock,SIM,0.052,2021-01-11
4189,he-indexrewards,rezoanulv.sports,SIM,0.050,2021-01-11
4190,he-indexrewards,jangle,SIM,0.049,2021-01-11
4191,he-indexrewards,uyobong.venture,SIM,0.047,2021-01-11
4192,he-indexrewards,successchar,SIM,0.044,2021-01-11
4193,he-indexrewards,paxjulia,SIM,0.042,2021-01-11
4194,he-indexrewards,ecuaminte,SIM,0.042,2021-01-11
4195,he-indexrewards,netaterra,SIM,0.041,2021-01-11
4196,he-indexrewards,lisamgentile1961,SIM,0.039,2021-01-11
4197,he-indexrewards,fiberfrau,SIM,0.039,2021-01-11
4198,he-indexrewards,pm522przemek,SIM,0.038,2021-01-11
4199,he-indexrewards,filotasriza3,SIM,0.037,2021-01-11
4200,he-indexrewards,gungunkrishu,SIM,0.037,2021-01-11
4201,he-indexrewards,rarej,SIM,0.035,2021-01-11
4202,he-indexrewards,ammonite,SIM,0.035,2021-01-11
4203,he-indexrewards,nathanmars,SIM,0.035,2021-01-11
4204,he-indexrewards,enginewitty,SIM,0.035,2021-01-11
4205,he-indexrewards,roger.remix,SIM,0.035,2021-01-11
4206,he-indexrewards,pardinus,SIM,0.035,2021-01-11
4207,he-indexrewards,adambarratt,SIM,0.035,2021-01-11
4208,he-indexrewards,coyotelation,SIM,0.035,2021-01-11
4209,he-indexrewards,inertia,SIM,0.035,2021-01-11
4210,he-indexrewards,nikoleondas,SIM,0.035,2021-01-11
4211,he-indexrewards,forykw,SIM,0.035,2021-01-11
4212,he-indexrewards,cmplxty,SIM,0.033,2021-01-11
4213,he-indexrewards,drax,SIM,0.032,2021-01-11
4214,he-indexrewards,steliosfan,SIM,0.031,2021-01-11
4215,he-indexrewards,melinda010100,SIM,0.031,2021-01-11
4216,he-indexrewards,okean123,SIM,0.030,2021-01-11
4217,he-indexrewards,ghcamry,SIM,0.030,2021-01-11
4218,he-indexrewards,trincowski,SIM,0.030,2021-01-11
4219,he-indexrewards,cryptocanny,SIM,0.028,2021-01-11
4220,he-indexrewards,bradleyarrow,SIM,0.028,2021-01-11
4221,he-indexrewards,investinthefutur,SIM,0.026,2021-01-11
4222,he-indexrewards,bozz,SIM,0.026,2021-01-11
4223,he-indexrewards,drax.leo,SIM,0.025,2021-01-11
4224,he-indexrewards,andrewn,SIM,0.023,2021-01-11
4225,he-indexrewards,miketr,SIM,0.022,2021-01-11
4226,he-indexrewards,sumatranate,SIM,0.022,2021-01-11
4227,he-indexrewards,familyhistory,SIM,0.022,2021-01-11
4228,he-indexrewards,theroad2freedom,SIM,0.022,2021-01-11
4229,he-indexrewards,starstrings01,SIM,0.021,2021-01-11
4230,he-indexrewards,thahodler,SIM,0.019,2021-01-11
4231,he-indexrewards,cryptictruth,SIM,0.019,2021-01-11
4232,he-indexrewards,bitandi,SIM,0.019,2021-01-11
4233,he-indexrewards,nedred,SIM,0.018,2021-01-11
4234,he-indexrewards,honeysaver,SIM,0.017,2021-01-11
4235,he-indexrewards,achim03,SIM,0.017,2021-01-11
4236,he-indexrewards,imfarhad,SIM,0.017,2021-01-11
4237,he-indexrewards,iamraincrystal,SIM,0.017,2021-01-11
4238,he-indexrewards,katerinaramm,SIM,0.017,2021-01-11
4239,he-indexrewards,metzli,SIM,0.017,2021-01-11
4240,he-indexrewards,victor-alexander,SIM,0.017,2021-01-11
4241,he-indexrewards,eirik,SIM,0.016,2021-01-11
4242,he-indexrewards,hafiz34,SIM,0.013,2021-01-11
4243,he-indexrewards,jimre1,SIM,0.013,2021-01-11
4244,he-indexrewards,jersteemit,SIM,0.012,2021-01-11
4245,he-indexrewards,theb0red1,SIM,0.012,2021-01-11
4246,he-indexrewards,flaxz,SIM,0.011,2021-01-11
4247,he-indexrewards,academialibertad,SIM,0.010,2021-01-11
4248,he-indexrewards,gadrian,SIM,0.010,2021-01-11
4249,he-indexrewards,mawit07,SIM,0.009,2021-01-11
4250,he-indexrewards,tomhall,SIM,0.009,2021-01-11
4251,he-indexrewards,txrose,SIM,0.009,2021-01-11
4252,he-indexrewards,khan.dayyanz,SIM,0.009,2021-01-11
4253,he-indexrewards,ctpsb,SIM,0.008,2021-01-11
4254,he-indexrewards,ykretz,SIM,0.008,2021-01-11
4255,he-indexrewards,r1s2g3,SIM,0.008,2021-01-11
4256,he-indexrewards,whitelightxpress,SIM,0.007,2021-01-11
4257,he-indexrewards,hatoto,SIM,0.007,2021-01-11
4258,he-indexrewards,jasonbu,SIM,0.007,2021-01-11
4259,he-indexrewards,bilpcoin,SIM,0.007,2021-01-11
4260,he-indexrewards,ph1102,SIM,0.006,2021-01-11
4261,he-indexrewards,stolas,SIM,0.006,2021-01-11
4262,he-indexrewards,blackphillip,SIM,0.005,2021-01-11
4263,he-indexrewards,bashadow,SIM,0.005,2021-01-11
4264,he-indexrewards,pixiepost,SIM,0.005,2021-01-11
4265,he-indexrewards,sgt-dan,SIM,0.005,2021-01-11
4266,he-indexrewards,sevenoh-fiveoh,SIM,0.005,2021-01-11
4267,he-indexrewards,ybanezkim26,SIM,0.005,2021-01-11
4268,he-indexrewards,atomcollector,SIM,0.005,2021-01-11
4269,he-indexrewards,bigtakosensei,SIM,0.004,2021-01-11
4270,he-indexrewards,preparedwombat,SIM,0.004,2021-01-11
4271,he-indexrewards,guruvaj,SIM,0.004,2021-01-11
4272,he-indexrewards,bala41288,SIM,0.003,2021-01-11
4273,he-indexrewards,guurry123,SIM,0.003,2021-01-11
4274,he-indexrewards,foodiesunite,SIM,0.003,2021-01-11
4275,he-indexrewards,kiokizz,SIM,0.003,2021-01-11
4276,he-indexrewards,johnspalding,SIM,0.003,2021-01-11
4277,he-indexrewards,risingstar2,SIM,0.003,2021-01-11
4278,he-indexrewards,monsterbuster,SIM,0.003,2021-01-11
4279,he-indexrewards,anderssinho,SIM,0.003,2021-01-11
4280,he-indexrewards,chrisparis,SIM,0.002,2021-01-11
4281,he-indexrewards,adysscheryl,SIM,0.002,2021-01-11
4282,he-indexrewards,shaidon,SIM,0.002,2021-01-11
4283,he-indexrewards,chubb149,SIM,0.002,2021-01-11
4284,he-indexrewards,mejiasclaudia,SIM,0.002,2021-01-11
4285,he-indexrewards,bilpcoinbpc,SIM,0.001,2021-01-11
4286,he-indexrewards,jocieprosza,SIM,0.001,2021-01-11
4287,he-indexrewards,viniciotricolor,SIM,0.001,2021-01-11
4288,he-indexrewards,jacoalberts,SIM,0.001,2021-01-11
4289,he-indexrewards,turnmeondeadman,SIM,0.001,2021-01-11
4290,he-indexrewards,quinnertronics,SIM,0.001,2021-01-11
4291,he-indexrewards,he-index,PAL,0.256,2021-01-11
4292,he-indexrewards,he-indexadmin,PAL,0.128,2021-01-11
4293,he-indexrewards,blainjones,PAL,0.051,2021-01-11
4294,he-indexrewards,jongolson,PAL,0.051,2021-01-11
4295,he-indexrewards,achim03,PAL,0.026,2021-01-11
4296,he-indexrewards,blainjones,PAL,0.267,2021-01-11
4297,he-indexrewards,jongolson,PAL,0.206,2021-01-11
4298,he-indexrewards,jk6276,PAL,0.187,2021-01-11
4299,he-indexrewards,mcoinz79,PAL,0.131,2021-01-11
4300,he-indexrewards,torrey.blog,PAL,0.097,2021-01-11
4301,he-indexrewards,chmoen,PAL,0.097,2021-01-11
4302,he-indexrewards,taskmaster4450,PAL,0.097,2021-01-11
4303,he-indexrewards,elianaicgomes,PAL,0.067,2021-01-11
4304,he-indexrewards,potpourry,PAL,0.046,2021-01-11
4305,he-indexrewards,peerfinance,PAL,0.039,2021-01-11
4306,he-indexrewards,blue.rabbit,PAL,0.034,2021-01-11
4307,he-indexrewards,silverstackeruk,PAL,0.028,2021-01-11
4308,he-indexrewards,shmoogleosukami,PAL,0.028,2021-01-11
4309,he-indexrewards,myvest,PAL,0.026,2021-01-11
4310,he-indexrewards,ericburgoyne,PAL,0.025,2021-01-11
4311,he-indexrewards,dera123,PAL,0.023,2021-01-11
4312,he-indexrewards,hirohurl,PAL,0.022,2021-01-11
4313,he-indexrewards,curtawakening,PAL,0.022,2021-01-11
4314,he-indexrewards,deepresearch,PAL,0.020,2021-01-11
4315,he-indexrewards,srmallara,PAL,0.019,2021-01-11
4316,he-indexrewards,russellstockley,PAL,0.018,2021-01-11
4317,he-indexrewards,discohedge,PAL,0.018,2021-01-11
4318,he-indexrewards,marfonso,PAL,0.017,2021-01-11
4319,he-indexrewards,shanibeer,PAL,0.016,2021-01-11
4320,he-indexrewards,niallon11,PAL,0.015,2021-01-11
4321,he-indexrewards,salexa5,PAL,0.012,2021-01-11
4322,he-indexrewards,freesinger,PAL,0.011,2021-01-11
4323,he-indexrewards,oldmans,PAL,0.011,2021-01-11
4324,he-indexrewards,dfacademy,PAL,0.011,2021-01-11
4325,he-indexrewards,abrockman,PAL,0.011,2021-01-11
4326,he-indexrewards,partitura,PAL,0.011,2021-01-11
4327,he-indexrewards,leosoph,PAL,0.011,2021-01-11
4328,he-indexrewards,jeffjagoe,PAL,0.010,2021-01-11
4329,he-indexrewards,knowhow92,PAL,0.010,2021-01-11
4330,he-indexrewards,mytechtrail,PAL,0.010,2021-01-11
4331,he-indexrewards,alokkumar121,PAL,0.009,2021-01-11
4332,he-indexrewards,anthonypslate,PAL,0.009,2021-01-11
4333,he-indexrewards,thelogicaldude,PAL,0.009,2021-01-11
4334,he-indexrewards,jzn,PAL,0.009,2021-01-11
4335,he-indexrewards,cwow2,PAL,0.008,2021-01-11
4336,he-indexrewards,sn0n,PAL,0.008,2021-01-11
4337,he-indexrewards,dkid14,PAL,0.008,2021-01-11
4338,he-indexrewards,maddogmike,PAL,0.008,2021-01-11
4339,he-indexrewards,road2nowhere,PAL,0.007,2021-01-11
4340,he-indexrewards,scooter77,PAL,0.007,2021-01-11
4341,he-indexrewards,cryptosimplify,PAL,0.006,2021-01-11
4342,he-indexrewards,elizabetamt,PAL,0.006,2021-01-11
4343,he-indexrewards,lammbock,PAL,0.006,2021-01-11
4344,he-indexrewards,rezoanulv.sports,PAL,0.005,2021-01-11
4345,he-indexrewards,jangle,PAL,0.005,2021-01-11
4346,he-indexrewards,uyobong.venture,PAL,0.005,2021-01-11
4347,he-indexrewards,successchar,PAL,0.005,2021-01-11
4348,he-indexrewards,paxjulia,PAL,0.005,2021-01-11
4349,he-indexrewards,ecuaminte,PAL,0.004,2021-01-11
4350,he-indexrewards,netaterra,PAL,0.004,2021-01-11
4351,he-indexrewards,lisamgentile1961,PAL,0.004,2021-01-11
4352,he-indexrewards,fiberfrau,PAL,0.004,2021-01-11
4353,he-indexrewards,pm522przemek,PAL,0.004,2021-01-11
4354,he-indexrewards,filotasriza3,PAL,0.004,2021-01-11
4355,he-indexrewards,gungunkrishu,PAL,0.004,2021-01-11
4356,he-indexrewards,rarej,PAL,0.004,2021-01-11
4357,he-indexrewards,ammonite,PAL,0.004,2021-01-11
4358,he-indexrewards,nathanmars,PAL,0.004,2021-01-11
4359,he-indexrewards,enginewitty,PAL,0.004,2021-01-11
4360,he-indexrewards,roger.remix,PAL,0.004,2021-01-11
4361,he-indexrewards,pardinus,PAL,0.004,2021-01-11
4362,he-indexrewards,adambarratt,PAL,0.004,2021-01-11
4363,he-indexrewards,coyotelation,PAL,0.004,2021-01-11
4364,he-indexrewards,inertia,PAL,0.004,2021-01-11
4365,he-indexrewards,nikoleondas,PAL,0.004,2021-01-11
4366,he-indexrewards,forykw,PAL,0.004,2021-01-11
4367,he-indexrewards,cmplxty,PAL,0.004,2021-01-11
4368,he-indexrewards,drax,PAL,0.003,2021-01-11
4369,he-indexrewards,steliosfan,PAL,0.003,2021-01-11
4370,he-indexrewards,melinda010100,PAL,0.003,2021-01-11
4371,he-indexrewards,okean123,PAL,0.003,2021-01-11
4372,he-indexrewards,ghcamry,PAL,0.003,2021-01-11
4373,he-indexrewards,trincowski,PAL,0.003,2021-01-11
4374,he-indexrewards,cryptocanny,PAL,0.003,2021-01-11
4375,he-indexrewards,bradleyarrow,PAL,0.003,2021-01-11
4376,he-indexrewards,investinthefutur,PAL,0.003,2021-01-11
4377,he-indexrewards,bozz,PAL,0.003,2021-01-11
4378,he-indexrewards,drax.leo,PAL,0.003,2021-01-11
4379,he-indexrewards,andrewn,PAL,0.002,2021-01-11
4380,he-indexrewards,miketr,PAL,0.002,2021-01-11
4381,he-indexrewards,sumatranate,PAL,0.002,2021-01-11
